Anton Paar Monowave Series
Serial Number: 82701239
Instrument Software Version: 4.10.10607.14

Processing Protocol;
Experiment Name;vb-4W-6min-2
Experiment Date;4/20/2023 10:48:06 AM
Experiment Unique ID;1218
User;Administrator
Vial Type;Glass vial G30
;
Steps;
Step;Program;Temperature;Time;Power;Cooling;Stirrer Speed
;;°C;hh:mm:ss;W;;rpm
1;Constant power;65;00:06:00;4;Off;600
2;Hold;-;00:00:00;850;Off;600
3;Cool down;65;-;-;On;600
;
Experiment Result;
Result;OK
;
;
Time;Step Time;Temp IR;Temp Ruby;Pressure;Power;Stirrer Speed;Fan Level;Step No.
hh:mm:ss;hh:mm:ss;°C;°C;bar;W;rpm;;
00:00:00;00:00:00;34;41;0.0;0;600;Off;1
00:00:01;00:00:01;33;41;0.0;4;600;Off;1
00:00:02;00:00:02;34;41;0.0;4;600;Off;1
00:00:03;00:00:03;34;41;0.0;4;600;Off;1
00:00:04;00:00:04;34;41;0.0;4;600;Off;1
00:00:05;00:00:05;33;41;0.0;4;600;Off;1
00:00:06;00:00:06;34;41;0.0;4;600;Off;1
00:00:07;00:00:07;34;41;0.0;4;600;Off;1
00:00:08;00:00:08;34;41;0.0;4;600;Off;1
00:00:09;00:00:09;34;41;0.0;4;600;Off;1
00:00:10;00:00:10;34;41;0.0;4;600;Off;1
00:00:11;00:00:11;34;41;0.0;4;600;Off;1
00:00:12;00:00:12;34;41;0.0;4;600;Off;1
00:00:13;00:00:13;33;41;0.0;4;600;Off;1
00:00:14;00:00:14;34;41;0.0;4;600;Off;1
00:00:15;00:00:15;34;41;0.0;4;600;Off;1
00:00:16;00:00:16;34;41;0.0;4;600;Off;1
00:00:17;00:00:17;35;41;0.0;4;600;Off;1
00:00:18;00:00:18;34;41;0.0;4;600;Off;1
00:00:19;00:00:19;35;41;0.0;4;600;Off;1
00:00:20;00:00:20;34;41;0.0;4;600;Off;1
00:00:21;00:00:21;34;41;0.0;4;600;Off;1
00:00:22;00:00:22;34;41;0.0;4;600;Off;1
00:00:23;00:00:23;35;41;0.0;4;600;Off;1
00:00:24;00:00:24;35;41;0.0;4;600;Off;1
00:00:25;00:00:25;35;41;0.0;4;600;Off;1
00:00:26;00:00:26;34;41;0.0;4;600;Off;1
00:00:27;00:00:27;35;41;0.0;4;600;Off;1
00:00:28;00:00:28;35;41;0.0;4;600;Off;1
00:00:29;00:00:29;35;41;0.0;4;600;Off;1
00:00:30;00:00:30;35;41;0.0;4;600;Off;1
00:00:31;00:00:31;35;41;0.0;4;600;Off;1
00:00:32;00:00:32;35;41;0.0;4;600;Off;1
00:00:33;00:00:33;35;41;0.0;4;600;Off;1
00:00:34;00:00:34;35;41;0.0;4;600;Off;1
00:00:35;00:00:35;35;41;0.0;4;600;Off;1
00:00:36;00:00:36;35;41;0.0;4;600;Off;1
00:00:37;00:00:37;35;41;0.0;4;600;Off;1
00:00:38;00:00:38;36;41;0.0;4;600;Off;1
00:00:39;00:00:39;35;41;0.0;4;600;Off;1
00:00:40;00:00:40;36;41;0.0;4;600;Off;1
00:00:41;00:00:41;35;41;0.0;4;600;Off;1
00:00:42;00:00:42;35;41;0.0;4;600;Off;1
00:00:43;00:00:43;36;41;0.0;4;600;Off;1
00:00:44;00:00:44;36;41;0.0;4;600;Off;1
00:00:45;00:00:45;36;41;0.0;4;600;Off;1
