,t,Q,TG,DG,MG,G,ME
349,108.0,6.0,0.07253112,0.09118936,0.081351936,0.37454394,1.368014
350,109.0,6.0,0.071699716,0.09000153,0.08031808,0.3771725,1.3731505
351,110.0,6.0,0.070890084,0.08884791,0.079316385,0.3797503,1.378192
352,111.0,6.0,0.070102036,0.08772816,0.078346714,0.382278,1.38314
353,112.0,6.0,0.069335505,0.086642236,0.07740925,0.38475645,1.3879964
354,113.0,6.0,0.06859008,0.08558941,0.07650334,0.3871865,1.3927625
355,114.0,6.0,0.06786532,0.084569104,0.07562861,0.38956878,1.3974401
356,115.0,6.0,0.06716108,0.08358089,0.07478463,0.39190418,1.4020308
357,116.0,6.0,0.06647661,0.08262379,0.07397062,0.39419347,1.4065359
358,117.0,6.0,0.0658115,0.08169706,0.07318573,0.3964377,1.410957
359,118.0,6.0,0.06516522,0.08079972,0.07242913,0.39863768,1.4152957
360,119.0,6.0,0.06453722,0.079930894,0.07169985,0.4007942,1.4195536
361,120.0,6.0,0.06392689,0.07908963,0.07099697,0.40290833,1.4237317
362,121.0,6.0,0.06333354,0.07827485,0.0703194,0.40498093,1.4278324
363,122.0,6.0,0.06275672,0.07748561,0.069666065,0.40701294,1.4318562
364,123.0,6.0,0.062195603,0.07672086,0.0690359,0.40900537,1.4358056
365,124.0,6.0,0.061649658,0.075979404,0.06842768,0.41095912,1.4396813
366,125.0,6.0,0.061118335,0.07526049,0.06784048,0.4128753,1.4434853
367,126.0,6.0,0.060600925,0.07456298,0.06727308,0.41475475,1.4472188
368,127.0,6.0,0.060096893,0.07388588,0.06672451,0.4165984,1.4508837
369,128.0,6.0,0.059605513,0.07322827,0.066193625,0.41840726,1.4544814
370,129.0,6.0,0.0591264,0.072589196,0.06567949,0.4201823,1.4580134
371,130.0,6.0,0.058659,0.07196791,0.065181084,0.42192453,1.4614815
372,131.0,6.0,0.058202736,0.07136335,0.06469743,0.42363465,1.4648865
373,132.0,6.0,0.05775715,0.070774935,0.06422773,0.4253139,1.4682308
374,133.0,6.0,0.057321683,0.07020166,0.063770965,0.42696294,1.4715152
375,134.0,6.0,0.05689598,0.06964291,0.06332641,0.42858276,1.4747418
376,135.0,6.0,0.056479562,0.06909806,0.06289333,0.43017408,1.4779116
377,136.0,6.0,0.056072187,0.06856636,0.062470995,0.43173796,1.4810263
378,137.0,6.0,0.05567323,0.068047196,0.06205866,0.43327504,1.4840873
379,138.0,6.0,0.055282593,0.06754011,0.061655764,0.4347862,1.487096
380,139.0,6.0,0.054899834,0.067044474,0.06126173,0.43627214,1.490054
381,140.0,6.0,0.054524634,0.0665598,0.060875952,0.4377337,1.4929622
382,141.0,6.0,0.05415673,0.06608569,0.060498014,0.4391714,1.4958221
383,142.0,6.0,0.05379599,0.06562177,0.06012763,0.4405861,1.4986354
384,143.0,6.0,0.053441998,0.06516755,0.059764132,0.44197834,1.5014029
385,144.0,6.0,0.053094707,0.064722694,0.05940724,0.44334877,1.504126
386,145.0,6.0,0.052753806,0.064286985,0.059056763,0.4446981,1.5068058
387,146.0,6.0,0.052419204,0.063860044,0.058712237,0.44602674,1.5094436
388,147.0,6.0,0.052090637,0.06344156,0.058373526,0.44733533,1.5120407
389,148.0,6.0,0.05176812,0.06303141,0.058040388,0.44862437,1.5145978
390,149.0,6.0,0.051451296,0.062629275,0.0577126,0.44989446,1.517116
391,150.0,6.0,0.0511402,0.06223502,0.05739002,0.45114577,1.5195967
392,151.0,6.0,0.0508347,0.061848424,0.05707253,0.45237887,1.5220405
393,152.0,6.0,0.0505347,0.061469294,0.056759905,0.45359448,1.5244485
394,153.0,6.0,0.050240017,0.061097525,0.056452148,0.4547925,1.5268216
395,154.0,6.0,0.04995066,0.060732983,0.05614921,0.4559736,1.5291604
396,155.0,6.0,0.049666513,0.060375586,0.055850957,0.45713806,1.5314661
397,156.0,6.0,0.049387474,0.060025103,0.05555727,0.45828623,1.5337394
398,157.0,6.0,0.049113564,0.059681587,0.055268273,0.45941836,1.5359813
399,158.0,6.0,0.048844572,0.05934471,0.054983817,0.46053487,1.538192
400,159.0,6.0,0.0485806,0.059014715,0.054703966,0.4616359,1.5403727
401,160.0,6.0,0.048321508,0.058691256,0.054428585,0.46272165,1.5425236
402,161.0,6.0,0.048067234,0.05837433,0.054157827,0.4637925,1.5446459
403,162.0,6.0,0.047817737,0.05806394,0.0538916,0.46484867,1.5467396
404,163.0,6.0,0.04757293,0.057759844,0.0536299,0.46589035,1.5488056
405,164.0,6.0,0.04733284,0.057462186,0.053372853,0.46691763,1.5508446
406,165.0,6.0,0.047097374,0.05717075,0.053120267,0.46793094,1.5528569
407,166.0,6.0,0.046866436,0.056885585,0.05287235,0.46893036,1.5548431
408,167.0,6.0,0.046639998,0.05660651,0.052628998,0.46991587,1.5568038
409,168.0,6.0,0.046417966,0.05633349,0.05239021,0.4708879,1.5587393
410,169.0,6.0,0.046200376,0.056066528,0.05215607,0.4718464,1.5606498
411,170.0,6.0,0.045987148,0.05580552,0.051926553,0.47279167,1.5625359
412,171.0,6.0,0.04577822,0.055550374,0.05170168,0.47372365,1.5643984
413,172.0,6.0,0.045573417,0.055301107,0.051481374,0.47464284,1.5662373
414,173.0,6.0,0.04537287,0.055057615,0.051265746,0.47554895,1.5680529
415,174.0,6.0,0.04517648,0.054819778,0.051054746,0.4764424,1.5698458
416,175.0,6.0,0.044984,0.054587536,0.050848335,0.477323,1.571616
417,176.0,6.0,0.044795524,0.054360814,0.050646484,0.47819132,1.5733644
418,177.0,6.0,0.044610966,0.05413957,0.05044923,0.47904703,1.5750905
419,178.0,6.0,0.044430207,0.05392369,0.05025652,0.4798904,1.5767952
420,179.0,6.0,0.044253122,0.05371309,0.05006832,0.4807216,1.5784785
421,180.0,6.0,0.04407983,0.053507753,0.04988459,0.4815407,1.580141
422,181.0,6.0,0.04391018,0.05330757,0.049705405,0.48234785,1.5817825
423,182.0,6.0,0.043744,0.053112343,0.049530536,0.48314297,1.5834035
424,183.0,6.0,0.043581273,0.052922063,0.049360126,0.4839263,1.5850042
425,184.0,6.0,0.043421943,0.05273664,0.049193967,0.48469794,1.5865849
426,185.0,6.0,0.043265875,0.052556008,0.049032144,0.4854579,1.5881457
427,186.0,6.0,0.043113086,0.052380025,0.04887446,0.4862064,1.5896868
428,187.0,6.0,0.04296336,0.052208558,0.048720974,0.48694354,1.591209
429,188.0,6.0,0.042816717,0.052041575,0.04857155,0.48766935,1.5927113
430,189.0,6.0,0.042673048,0.051878944,0.048426166,0.48838395,1.5941952
431,190.0,6.0,0.042532217,0.051720537,0.04828465,0.48908728,1.5956601
432,191.0,6.0,0.042394232,0.051566236,0.048147034,0.48977983,1.5971063
433,192.0,6.0,0.042258997,0.051416002,0.048013225,0.49046135,1.5985342
434,193.0,6.0,0.04212625,0.05126962,0.04788305,0.49113202,1.5999438
435,194.0,6.0,0.041996215,0.0511271,0.04775651,0.49179202,1.6013354
436,195.0,6.0,0.04186857,0.05098825,0.047633506,0.49244148,1.6027092
437,196.0,6.0,0.041743282,0.05085299,0.047513954,0.49308044,1.6040651
438,197.0,6.0,0.041620236,0.050721146,0.04739765,0.493709,1.6054035
439,198.0,6.0,0.04149958,0.050592765,0.04728473,0.49432737,1.6067249
440,199.0,6.0,0.04138087,0.0504675,0.047174864,0.49493548,1.6080288
441,200.0,6.0,0.04126424,0.050345324,0.047067977,0.49553344,1.6093158
442,201.0,6.0,0.04114959,0.05022624,0.046964094,0.49612156,1.610586
443,202.0,6.0,0.041036826,0.050110035,0.046863087,0.4966998,1.6118397
444,203.0,6.0,0.040925805,0.04999657,0.046764806,0.49726832,1.6130766
445,204.0,6.0,0.04081655,0.049885742,0.046669107,0.49782723,1.614297
446,205.0,6.0,0.040708926,0.049777478,0.04657596,0.49837673,1.6155018
447,206.0,6.0,0.040602785,0.049671635,0.046485264,0.49891675,1.6166898
448,207.0,6.0,0.040498238,0.04956817,0.046396915,0.49944752,1.6178629
449,208.0,6.0,0.040395033,0.04946682,0.046310727,0.49996915,1.6190199
450,209.0,6.0,0.04029317,0.04936757,0.046226628,0.50048184,1.6201612
451,210.0,6.0,0.04019255,0.049270272,0.046144534,0.5009856,1.6212873
452,211.0,6.0,0.04009315,0.049174882,0.04606435,0.50148046,1.6223981
453,212.0,6.0,0.039994832,0.04908128,0.045986015,0.50196683,1.6234943
454,213.0,6.0,0.03989761,0.04898923,0.045909267,0.50244445,1.6245753
455,214.0,6.0,0.03980132,0.04889877,0.04583416,0.50291395,1.6256415
456,215.0,6.0,0.03970601,0.048809752,0.04576055,0.5033748,1.6266931
457,216.0,6.0,0.039611463,0.048722073,0.045688227,0.5038278,1.6277307
458,217.0,6.0,0.039517757,0.048635565,0.045617197,0.50427264,1.6287538
459,218.0,6.0,0.03942475,0.04855025,0.045547392,0.50470936,1.6297629
460,219.0,6.0,0.03933249,0.048465945,0.045478668,0.50513846,1.630758
461,220.0,6.0,0.03924078,0.048382595,0.045410924,0.5055599,1.6317397
462,221.0,6.0,0.039149623,0.048300073,0.045344044,0.5059738,1.6327077
463,222.0,6.0,0.039059017,0.048218273,0.045277983,0.50638026,1.6336619
464,223.0,6.0,0.038968805,0.048137166,0.04521256,0.5067793,1.6346034
465,224.0,6.0,0.03887907,0.048056625,0.04514779,0.5071714,1.6355317
466,225.0,6.0,0.03878961,0.047976516,0.045083497,0.5075562,1.6364468
467,226.0,6.0,0.038700517,0.047896884,0.045019716,0.50793415,1.6373495
468,227.0,6.0,0.03861167,0.0478175,0.044956226,0.5083054,1.6382395
469,228.0,6.0,0.038523007,0.04773835,0.04489304,0.50866985,1.6391169
470,229.0,6.0,0.03843459,0.04765942,0.04483007,0.5090278,1.6399821
471,230.0,6.0,0.038346272,0.047580495,0.04476713,0.50937927,1.6408356
472,231.0,6.0,0.03825805,0.0475016,0.044704285,0.5097244,1.6416765
473,232.0,6.0,0.038169835,0.047422618,0.04464133,0.51006323,1.6425056
474,233.0,6.0,0.038081776,0.047343522,0.044578314,0.51039606,1.6433235
475,234.0,6.0,0.037993584,0.047264174,0.04451508,0.51072294,1.6441299
476,235.0,6.0,0.037905347,0.047184587,0.0444516,0.5110439,1.644925
477,236.0,6.0,0.03781711,0.047104716,0.044387903,0.51135933,1.6457087
478,237.0,6.0,0.037728656,0.047024354,0.04432365,0.5116689,1.6464816
479,238.0,6.0,0.037640225,0.046943627,0.04425908,0.511973,1.6472436
480,239.0,6.0,0.0375516,0.04686238,0.044194028,0.5122718,1.6479949
481,240.0,6.0,0.037462693,0.046780504,0.04412828,0.51256526,1.6487356
482,0.0,6.0,0.61807084,0.039578468,0.00044091046,0.00020549819,5.1647425e-05
483,1.0,6.0,0.60732245,0.04889871,0.0017327592,0.00014089793,0.01197435
484,2.0,6.0,0.5964056,0.058080204,0.003199838,0.000112861395,0.024247296
485,3.0,6.0,0.585386,0.06706632,0.004853256,0.00014139712,0.036877193
486,4.0,6.0,0.5743174,0.075812146,0.006698422,0.00024297833,0.049866624
487,5.0,6.0,0.56324154,0.084284864,0.008735858,0.00043012947,0.06321406
488,6.0,6.0,0.5521885,0.092462145,0.010961808,0.00071201473,0.07691411
489,7.0,6.0,0.54117876,0.100330226,0.013368927,0.0010945052,0.090957314
490,8.0,6.0,0.5302254,0.10788233,0.015947498,0.0015811399,0.10533106
491,9.0,6.0,0.51933694,0.115116544,0.01868619,0.002174016,0.1200206
492,10.0,6.0,0.5085187,0.12203447,0.021572508,0.0028741434,0.13500892
493,11.0,6.0,0.49777487,0.12863943,0.024593301,0.003682252,0.15027836
494,12.0,6.0,0.48710957,0.13493589,0.027735114,0.004599128,0.16581033
495,13.0,6.0,0.47652802,0.14092886,0.030984744,0.0056258105,0.18158652
496,14.0,6.0,0.46603623,0.14662322,0.03432866,0.0067641158,0.19758892
497,15.0,6.0,0.45564198,0.15202364,0.03775382,0.008015947,0.21380007
498,16.0,6.0,0.4453536,0.15713444,0.041247275,0.009384112,0.23020339
499,17.0,6.0,0.43518063,0.16195977,0.044796467,0.010871518,0.24678306
500,18.0,6.0,0.42513254,0.16650334,0.048388854,0.012481302,0.263524
501,19.0,6.0,0.4152194,0.17076886,0.052012682,0.014216559,0.28041202
502,20.0,6.0,0.40545055,0.1747599,0.055656295,0.016080352,0.29743356
503,21.0,6.0,0.39583465,0.17847994,0.059308458,0.0180752,0.3145755
504,22.0,6.0,0.3863792,0.18193257,0.06295837,0.020203222,0.33182526
505,23.0,6.0,0.37709102,0.18512174,0.06659596,0.022466108,0.34917042
506,24.0,6.0,0.36797526,0.18805131,0.070211336,0.024864567,0.36659873
507,25.0,6.0,0.35903576,0.19072562,0.07379526,0.027398923,0.3840985
508,26.0,6.0,0.3502755,0.1931493,0.07733905,0.03006874,0.4016577
509,27.0,6.0,0.34169567,0.19532725,0.08083464,0.032872733,0.4192644
510,28.0,6.0,0.33329707,0.19726467,0.08427417,0.03580927,0.4369067
511,29.0,6.0,0.32507935,0.19896734,0.0876505,0.038876086,0.45457283
512,30.0,6.0,0.31704175,0.20044127,0.090956934,0.042070523,0.47225085
513,31.0,6.0,0.30918285,0.20169282,0.094187014,0.045389563,0.48992887
514,32.0,6.0,0.3015017,0.20272878,0.097334795,0.04883017,0.5075953
515,33.0,6.0,0.29399675,0.2035563,0.100394584,0.052388903,0.5252383
516,34.0,6.0,0.28666702,0.20418283,0.103361055,0.056062553,0.5428462
517,35.0,6.0,0.27951187,0.20461601,0.10622902,0.05984778,0.56040764
518,36.0,6.0,0.27253094,0.20486403,0.10899375,0.06374146,0.57791126
519,37.0,6.0,0.26572445,0.20493484,0.11165045,0.0677404,0.595346
520,38.0,6.0,0.25909263,0.2048367,0.114194766,0.071841635,0.61270076
521,39.0,6.0,0.25263655,0.20457816,0.11662266,0.076042235,0.62996507
522,40.0,6.0,0.24635686,0.20416746,0.11893006,0.08033925,0.6471282
523,41.0,6.0,0.2402546,0.20361307,0.121113524,0.08472984,0.66418016
524,42.0,6.0,0.23433019,0.202923,0.12316964,0.089210786,0.68111074
525,43.0,6.0,0.22858386,0.20210531,0.12509549,0.09377893,0.69790995
526,44.0,6.0,0.22301532,0.20116782,0.12688845,0.09843082,0.7145686
527,45.0,6.0,0.21762331,0.200118,0.12854645,0.10316264,0.7310772
528,46.0,6.0,0.21240596,0.1989631,0.13006786,0.10797032,0.747427
529,47.0,6.0,0.20736052,0.19770998,0.13145137,0.112849355,0.7636089
530,48.0,6.0,0.202483,0.19636518,0.13269621,0.11779489,0.7796145
531,49.0,6.0,0.19776873,0.1949349,0.13380224,0.1228016,0.795436
532,50.0,6.0,0.19321212,0.19342503,0.13476965,0.12786391,0.81106544
533,51.0,6.0,0.18880711,0.19184127,0.13559939,0.13297598,0.8264959
534,52.0,6.0,0.1845468,0.19018897,0.13629279,0.13813156,0.84172
535,53.0,6.0,0.1804239,0.18847331,0.13685173,0.14332415,0.856732
536,54.0,6.0,0.17643125,0.18669942,0.13727863,0.14854744,0.87152594
537,55.0,6.0,0.17256132,0.18487206,0.13757637,0.1537947,0.8860967
538,56.0,6.0,0.16880701,0.18299627,0.13774848,0.1590595,0.90043974
539,57.0,6.0,0.1651616,0.1810767,0.13779886,0.16433519,0.9145515
540,58.0,6.0,0.16161858,0.17911828,0.13773173,0.1696155,0.92842835
541,59.0,6.0,0.15817273,0.1771259,0.13755214,0.17489436,0.94206834
542,60.0,6.0,0.15481913,0.1751045,0.13726518,0.18016586,0.95547
543,61.0,6.0,0.15155385,0.17305884,0.13687636,0.18542424,0.9686317
544,62.0,6.0,0.14837384,0.17099401,0.13639152,0.19066441,0.9815539
545,63.0,6.0,0.14527711,0.16891488,0.13581684,0.19588116,0.99423647
546,64.0,6.0,0.1422622,0.16682655,0.13515848,0.20107013,1.0066807
547,65.0,6.0,0.1393286,0.16473371,0.13442297,0.20622697,1.0188885
548,66.0,6.0,0.1364763,0.16264108,0.13361655,0.21134773,1.0308617
549,67.0,6.0,0.13370581,0.1605531,0.13274561,0.21642897,1.0426035
550,68.0,6.0,0.13101818,0.15847388,0.13181625,0.22146717,1.0541164
551,69.0,6.0,0.12841433,0.15640718,0.13083428,0.2264596,1.0654039
552,70.0,6.0,0.12589532,0.15435642,0.12980543,0.2314035,1.0764697
553,71.0,6.0,0.12346196,0.1523245,0.12873483,0.2362965,1.0873175
554,72.0,6.0,0.121114776,0.15031347,0.12762712,0.24113634,1.0979512
555,73.0,6.0,0.11885393,0.14832526,0.12648666,0.24592113,1.1083741
556,74.0,6.0,0.116678804,0.14636093,0.12531711,0.25064903,1.1185906
557,75.0,6.0,0.114588395,0.14442113,0.12412168,0.25531867,1.1286043
558,76.0,6.0,0.112580925,0.14250591,0.122903176,0.25992838,1.1384186
559,77.0,6.0,0.110654,0.14061478,0.12166375,0.26447722,1.1480373
560,78.0,6.0,0.10880464,0.13874716,0.120405436,0.26896402,1.157464
561,79.0,6.0,0.10702926,0.13690153,0.11912963,0.2733879,1.1667019
562,80.0,6.0,0.105323926,0.13507679,0.11783758,0.2777483,1.1757544
563,81.0,6.0,0.103684306,0.13327146,0.116530545,0.28204444,1.1846253
564,82.0,6.0,0.10210574,0.13148394,0.11520934,0.28627604,1.1933177
565,83.0,6.0,0.10058367,0.12971282,0.11387502,0.2904428,1.2018348
566,84.0,6.0,0.099113405,0.12795672,0.112528495,0.2945447,1.2101802
567,85.0,6.0,0.09769037,0.1262146,0.11117084,0.2985816,1.2183571
568,86.0,6.0,0.09631024,0.12448565,0.10980338,0.30255377,1.2263696
569,87.0,6.0,0.0949692,0.12276942,0.10842755,0.30646133,1.2342211
570,88.0,6.0,0.093663365,0.12106558,0.10704484,0.31030464,1.2419149
571,89.0,6.0,0.09238957,0.11937434,0.105657145,0.31408417,1.2494552
572,90.0,6.0,0.09114497,0.11769622,0.1042664,0.3178004,1.2568451
573,91.0,6.0,0.089927256,0.11603191,0.102874875,0.32145366,1.2640889
574,92.0,6.0,0.088734284,0.11438232,0.10148467,0.32504475,1.2711899
575,93.0,6.0,0.08756466,0.11274887,0.10009838,0.32857427,1.2781518
576,94.0,6.0,0.0864172,0.11113284,0.09871847,0.33204275,1.2849783
577,95.0,6.0,0.085290864,0.109535865,0.09734749,0.33545065,1.2916721
578,96.0,6.0,0.08418527,0.10795946,0.09598793,0.33879894,1.2982374
579,97.0,6.0,0.083099976,0.10640546,0.09464244,0.34208798,1.3046771
580,98.0,6.0,0.08203496,0.104875304,0.09331326,0.3453186,1.3109944
581,99.0,6.0,0.08099003,0.10337076,0.092002764,0.3484912,1.317192
582,100.0,6.0,0.07996555,0.10189339,0.090713225,0.35160673,1.323273
583,101.0,6.0,0.07896171,0.1004445,0.089446634,0.35466558,1.32924
584,102.0,6.0,0.07797869,0.099025376,0.08820473,0.35766834,1.3350953
585,103.0,6.0,0.0770167,0.09763732,0.08698934,0.3606157,1.3408417
586,104.0,6.0,0.076076105,0.0962811,0.08580178,0.36350837,1.3464812
587,105.0,6.0,0.075157136,0.094957665,0.084643394,0.36634687,1.3520161
588,106.0,6.0,0.07425989,0.09366766,0.08351511,0.36913183,1.3574488
589,107.0,6.0,0.07338457,0.09241144,0.08241775,0.371864,1.3627806
590,108.0,6.0,0.07253112,0.09118936,0.081351936,0.37454394,1.368014
591,109.0,6.0,0.071699716,0.09000153,0.08031808,0.3771725,1.3731505
592,110.0,6.0,0.070890084,0.08884791,0.079316385,0.3797503,1.378192
593,111.0,6.0,0.070102036,0.08772816,0.078346714,0.382278,1.38314
594,112.0,6.0,0.069335505,0.086642236,0.07740925,0.38475645,1.3879964
595,113.0,6.0,0.06859008,0.08558941,0.07650334,0.3871865,1.3927625
596,114.0,6.0,0.06786532,0.084569104,0.07562861,0.38956878,1.3974401
597,115.0,6.0,0.06716108,0.08358089,0.07478463,0.39190418,1.4020308
598,116.0,6.0,0.06647661,0.08262379,0.07397062,0.39419347,1.4065359
599,117.0,6.0,0.0658115,0.08169706,0.07318573,0.3964377,1.410957
600,118.0,6.0,0.06516522,0.08079972,0.07242913,0.39863768,1.4152957
601,119.0,6.0,0.06453722,0.079930894,0.07169985,0.4007942,1.4195536
602,120.0,6.0,0.06392689,0.07908963,0.07099697,0.40290833,1.4237317
603,121.0,6.0,0.06333354,0.07827485,0.0703194,0.40498093,1.4278324
604,122.0,6.0,0.06275672,0.07748561,0.069666065,0.40701294,1.4318562
605,123.0,6.0,0.062195603,0.07672086,0.0690359,0.40900537,1.4358056
606,124.0,6.0,0.061649658,0.075979404,0.06842768,0.41095912,1.4396813
607,125.0,6.0,0.061118335,0.07526049,0.06784048,0.4128753,1.4434853
608,126.0,6.0,0.060600925,0.07456298,0.06727308,0.41475475,1.4472188
609,127.0,6.0,0.060096893,0.07388588,0.06672451,0.4165984,1.4508837
610,128.0,6.0,0.059605513,0.07322827,0.066193625,0.41840726,1.4544814
611,129.0,6.0,0.0591264,0.072589196,0.06567949,0.4201823,1.4580134
612,130.0,6.0,0.058659,0.07196791,0.065181084,0.42192453,1.4614815
613,131.0,6.0,0.058202736,0.07136335,0.06469743,0.42363465,1.4648865
614,132.0,6.0,0.05775715,0.070774935,0.06422773,0.4253139,1.4682308
615,133.0,6.0,0.057321683,0.07020166,0.063770965,0.42696294,1.4715152
616,134.0,6.0,0.05689598,0.06964291,0.06332641,0.42858276,1.4747418
617,135.0,6.0,0.056479562,0.06909806,0.06289333,0.43017408,1.4779116
618,136.0,6.0,0.056072187,0.06856636,0.062470995,0.43173796,1.4810263
619,137.0,6.0,0.05567323,0.068047196,0.06205866,0.43327504,1.4840873
620,138.0,6.0,0.055282593,0.06754011,0.061655764,0.4347862,1.487096
621,139.0,6.0,0.054899834,0.067044474,0.06126173,0.43627214,1.490054
622,140.0,6.0,0.054524634,0.0665598,0.060875952,0.4377337,1.4929622
623,141.0,6.0,0.05415673,0.06608569,0.060498014,0.4391714,1.4958221
624,142.0,6.0,0.05379599,0.06562177,0.06012763,0.4405861,1.4986354
625,143.0,6.0,0.053441998,0.06516755,0.059764132,0.44197834,1.5014029
626,144.0,6.0,0.053094707,0.064722694,0.05940724,0.44334877,1.504126
627,145.0,6.0,0.052753806,0.064286985,0.059056763,0.4446981,1.5068058
628,146.0,6.0,0.052419204,0.063860044,0.058712237,0.44602674,1.5094436
629,147.0,6.0,0.052090637,0.06344156,0.058373526,0.44733533,1.5120407
630,148.0,6.0,0.05176812,0.06303141,0.058040388,0.44862437,1.5145978
631,149.0,6.0,0.051451296,0.062629275,0.0577126,0.44989446,1.517116
632,150.0,6.0,0.0511402,0.06223502,0.05739002,0.45114577,1.5195967
633,151.0,6.0,0.0508347,0.061848424,0.05707253,0.45237887,1.5220405
634,152.0,6.0,0.0505347,0.061469294,0.056759905,0.45359448,1.5244485
635,153.0,6.0,0.050240017,0.061097525,0.056452148,0.4547925,1.5268216
636,154.0,6.0,0.04995066,0.060732983,0.05614921,0.4559736,1.5291604
637,155.0,6.0,0.049666513,0.060375586,0.055850957,0.45713806,1.5314661
638,156.0,6.0,0.049387474,0.060025103,0.05555727,0.45828623,1.5337394
639,157.0,6.0,0.049113564,0.059681587,0.055268273,0.45941836,1.5359813
640,158.0,6.0,0.048844572,0.05934471,0.054983817,0.46053487,1.538192
641,159.0,6.0,0.0485806,0.059014715,0.054703966,0.4616359,1.5403727
642,160.0,6.0,0.048321508,0.058691256,0.054428585,0.46272165,1.5425236
643,161.0,6.0,0.048067234,0.05837433,0.054157827,0.4637925,1.5446459
644,162.0,6.0,0.047817737,0.05806394,0.0538916,0.46484867,1.5467396
645,163.0,6.0,0.04757293,0.057759844,0.0536299,0.46589035,1.5488056
646,164.0,6.0,0.04733284,0.057462186,0.053372853,0.46691763,1.5508446
647,165.0,6.0,0.047097374,0.05717075,0.053120267,0.46793094,1.5528569
648,166.0,6.0,0.046866436,0.056885585,0.05287235,0.46893036,1.5548431
649,167.0,6.0,0.046639998,0.05660651,0.052628998,0.46991587,1.5568038
650,168.0,6.0,0.046417966,0.05633349,0.05239021,0.4708879,1.5587393
651,169.0,6.0,0.046200376,0.056066528,0.05215607,0.4718464,1.5606498
652,170.0,6.0,0.045987148,0.05580552,0.051926553,0.47279167,1.5625359
653,171.0,6.0,0.04577822,0.055550374,0.05170168,0.47372365,1.5643984
654,172.0,6.0,0.045573417,0.055301107,0.051481374,0.47464284,1.5662373
655,173.0,6.0,0.04537287,0.055057615,0.051265746,0.47554895,1.5680529
656,174.0,6.0,0.04517648,0.054819778,0.051054746,0.4764424,1.5698458
657,175.0,6.0,0.044984,0.054587536,0.050848335,0.477323,1.571616
658,176.0,6.0,0.044795524,0.054360814,0.050646484,0.47819132,1.5733644
659,177.0,6.0,0.044610966,0.05413957,0.05044923,0.47904703,1.5750905
