,t,Q,TG,DG,MG,G,ME
1144,60.0,5.0,0.18591993,0.18423012,0.13263975,0.16720748,0.9016993
1145,61.0,5.0,0.1823847,0.18216167,0.13251562,0.17294112,0.9165374
1146,62.0,5.0,0.17895614,0.18008322,0.13229282,0.17866719,0.9311563
1147,63.0,5.0,0.1756301,0.17799889,0.13197908,0.18437853,0.9455539
1148,64.0,5.0,0.1724025,0.17591251,0.13158187,0.1900684,0.9597286
1149,65.0,5.0,0.16926955,0.1738276,0.13110858,0.19573069,0.9736793
1150,66.0,5.0,0.16622742,0.1717475,0.13056634,0.20135927,0.9874047
1151,67.0,5.0,0.16327256,0.16967507,0.12996182,0.20694894,1.0009047
1152,68.0,5.0,0.16040151,0.16761325,0.12930146,0.21249446,1.0141784
1153,69.0,5.0,0.15761104,0.16556434,0.1285913,0.21799138,1.0272262
1154,70.0,5.0,0.15489806,0.16353083,0.12783694,0.22343543,1.0400485
1155,71.0,5.0,0.1522596,0.16151457,0.12704363,0.22882298,1.0526458
1156,72.0,5.0,0.14969301,0.15951753,0.12621625,0.23415047,1.0650184
1157,73.0,5.0,0.14719552,0.15754125,0.12535927,0.23941493,1.0771675
1158,74.0,5.0,0.14476484,0.15558727,0.12447674,0.2446138,1.0890943
1159,75.0,5.0,0.14239861,0.15365677,0.12357243,0.24974486,1.1008
1160,76.0,5.0,0.1400946,0.15175083,0.12264967,0.25480598,1.1122863
1161,77.0,5.0,0.13785087,0.14987047,0.12171156,0.25979567,1.1235545
1162,78.0,5.0,0.13566542,0.14801635,0.120760836,0.26471242,1.1346062
1163,79.0,5.0,0.13353644,0.14618914,0.119799934,0.2695551,1.1454436
1164,80.0,5.0,0.13146222,0.14438935,0.11883104,0.27432293,1.1560684
1165,81.0,5.0,0.12944117,0.14261737,0.117856115,0.27901518,1.1664833
1166,82.0,5.0,0.12747173,0.1408735,0.116876796,0.28363162,1.1766901
1167,83.0,5.0,0.12555245,0.13915789,0.11589476,0.28817168,1.1866912
1168,84.0,5.0,0.1236818,0.13747069,0.114911266,0.2926355,1.1964892
1169,85.0,5.0,0.12185864,0.13581188,0.11392753,0.2970229,1.2060863
1170,86.0,5.0,0.12008162,0.13418148,0.11294463,0.30133426,1.215485
1171,87.0,5.0,0.11834949,0.13257931,0.11196346,0.30556986,1.2246886
1172,88.0,5.0,0.11666109,0.13100533,0.110984944,0.3097299,1.2336993
1173,89.0,5.0,0.1150153,0.12945929,0.11000972,0.31381506,1.2425202
1174,90.0,5.0,0.113410994,0.12794103,0.109038554,0.31782573,1.251154
1175,91.0,5.0,0.1118471,0.1264503,0.10807208,0.32176256,1.2596034
1176,92.0,5.0,0.11032264,0.12498678,0.10711081,0.32562622,1.2678717
1177,93.0,5.0,0.10883658,0.12355034,0.10615531,0.32941747,1.275962
1178,94.0,5.0,0.10738799,0.1221406,0.10520611,0.33313704,1.2838762
1179,95.0,5.0,0.10597585,0.1207573,0.1042636,0.33678555,1.291619
1180,96.0,5.0,0.10459927,0.11940028,0.10332837,0.34036395,1.2991921
1181,97.0,5.0,0.10325739,0.11806911,0.10240074,0.34387302,1.3065991
1182,98.0,5.0,0.10194932,0.11676362,0.10148123,0.3473136,1.313843
1183,99.0,5.0,0.10067424,0.11548343,0.10057023,0.35068658,1.3209268
1184,100.0,5.0,0.09943128,0.11422832,0.099668115,0.3539927,1.3278533
1185,101.0,5.0,0.09821963,0.11299805,0.09877532,0.35723293,1.3346261
1186,102.0,5.0,0.09703852,0.1117924,0.09789224,0.3604082,1.3412479
1187,103.0,5.0,0.09588717,0.11061099,0.09701925,0.36351928,1.3477217
1188,104.0,5.0,0.094764814,0.10945369,0.09615672,0.36656708,1.3540505
1189,105.0,5.0,0.09367076,0.10832016,0.095304996,0.3695527,1.3602377
1190,106.0,5.0,0.092604265,0.10721016,0.09446438,0.37247682,1.3662859
1191,107.0,5.0,0.091564626,0.10612352,0.093635276,0.37534058,1.372198
1192,108.0,5.0,0.09055114,0.10505982,0.09281785,0.37814486,1.3779775
1193,109.0,5.0,0.08956321,0.10401897,0.092012525,0.3808905,1.3836267
1194,110.0,5.0,0.08860008,0.10300058,0.091219455,0.3835786,1.3891488
1195,111.0,5.0,0.0876612,0.10200448,0.090438984,0.3862099,1.3945465
1196,112.0,5.0,0.086745895,0.10103035,0.08967119,0.38878566,1.399823
1197,113.0,5.0,0.08585358,0.1000779,0.088916376,0.3913067,1.4049805
1198,114.0,5.0,0.084983625,0.0991468,0.08817458,0.39377397,1.4100224
1199,115.0,5.0,0.08413546,0.098236784,0.087446034,0.3961885,1.4149507
1200,116.0,5.0,0.08330852,0.09734763,0.0867308,0.39855126,1.4197689
1201,117.0,5.0,0.082502246,0.09647891,0.0860289,0.4008633,1.4244789
1202,118.0,5.0,0.081716076,0.09563033,0.08534045,0.40312552,1.4290837
1203,119.0,5.0,0.080949485,0.094801515,0.084665366,0.40533897,1.4335858
1204,120.0,5.0,0.080201924,0.093992144,0.08400376,0.40750477,1.4379876
1205,121.0,5.0,0.0794729,0.093201905,0.083355546,0.4096236,1.4422916
1206,122.0,5.0,0.07876192,0.09243038,0.08272061,0.4116968,1.4465003
1207,123.0,5.0,0.078068465,0.091677174,0.08209886,0.41372523,1.450616
1208,124.0,5.0,0.07739204,0.090941995,0.081490256,0.4157098,1.4546412
1209,125.0,5.0,0.07673219,0.090224355,0.08089464,0.4176516,1.458578
1210,126.0,5.0,0.07608844,0.08952394,0.080311835,0.41955155,1.4624287
1211,127.0,5.0,0.07546036,0.08884035,0.07974167,0.42141065,1.4661957
1212,128.0,5.0,0.074847504,0.08817318,0.079183996,0.42322984,1.4698805
1213,129.0,5.0,0.07424944,0.087522,0.07863859,0.42501011,1.4734858
1214,130.0,5.0,0.07366575,0.08688648,0.07810519,0.42675245,1.4770137
1215,131.0,5.0,0.07309596,0.08626616,0.077583656,0.42845762,1.4804658
1216,132.0,5.0,0.07253972,0.08566059,0.07707365,0.43012667,1.4838442
1217,133.0,5.0,0.071996644,0.08506952,0.07657494,0.4317606,1.487151
1218,134.0,5.0,0.07146639,0.084492445,0.076087326,0.43336016,1.4903879
1219,135.0,5.0,0.07094851,0.083929,0.075610526,0.4349263,1.4935567
1220,136.0,5.0,0.070442624,0.08337879,0.07514423,0.43645984,1.4966596
1221,137.0,5.0,0.069948494,0.08284156,0.07468828,0.43796158,1.4996977
1222,138.0,5.0,0.06946567,0.08231667,0.07424223,0.4394326,1.502673
1223,139.0,5.0,0.068993896,0.08180396,0.07380593,0.44087338,1.5055875
1224,140.0,5.0,0.0685328,0.08130306,0.07337911,0.44228512,1.5084425
1225,141.0,5.0,0.068082094,0.08081351,0.072961465,0.44366828,1.5112394
1226,142.0,5.0,0.06764145,0.080335066,0.07255272,0.4450238,1.5139799
1227,143.0,5.0,0.0672106,0.07986732,0.07215258,0.44635242,1.5166658
1228,144.0,5.0,0.066789255,0.07941,0.071760826,0.44765487,1.5192984
1229,145.0,5.0,0.06637707,0.07896273,0.07137721,0.44893187,1.5218791
1230,146.0,5.0,0.06597388,0.0785252,0.071001425,0.45018414,1.5244092
1231,147.0,5.0,0.065579414,0.078097165,0.07063326,0.4514124,1.5268903
1232,148.0,5.0,0.065193325,0.07767829,0.07027245,0.4526173,1.5293236
1233,149.0,5.0,0.06481548,0.07726827,0.06991879,0.45379955,1.5317105
1234,150.0,5.0,0.06444557,0.076866925,0.06957198,0.4549598,1.534052
1235,151.0,5.0,0.06408342,0.07647388,0.06923187,0.4560985,1.5363497
1236,152.0,5.0,0.063728765,0.076088935,0.06889821,0.4572166,1.538605
1237,153.0,5.0,0.06338144,0.07571182,0.06857074,0.45831442,1.5408188
1238,154.0,5.0,0.06304117,0.07534234,0.068249315,0.4593928,1.5429922
1239,155.0,5.0,0.062707834,0.07498023,0.0679337,0.4604519,1.5451263
1240,156.0,5.0,0.0623812,0.07462527,0.06762378,0.46149263,1.5472224
1241,157.0,5.0,0.062061146,0.07427722,0.06731927,0.46251553,1.5492812
1242,158.0,5.0,0.061747357,0.07393591,0.06702,0.46352094,1.5513043
1243,159.0,5.0,0.061439782,0.0736012,0.06672588,0.46450955,1.5532924
1244,160.0,5.0,0.061138228,0.07327284,0.066436686,0.46548176,1.5552467
1245,161.0,5.0,0.060842454,0.07295059,0.0661522,0.46643814,1.5571679
1246,162.0,5.0,0.060552403,0.072634354,0.06587238,0.46737906,1.5590571
1247,163.0,5.0,0.060267873,0.07232399,0.06559706,0.46830493,1.5609151
1248,164.0,5.0,0.059988726,0.07201931,0.06532608,0.46921635,1.5627431
1249,165.0,5.0,0.059714846,0.07172014,0.065059274,0.4701138,1.5645416
1250,166.0,5.0,0.059446085,0.07142638,0.06479656,0.4709975,1.5663117
1251,167.0,5.0,0.05918234,0.071137786,0.06453784,0.47186792,1.5680542
1252,168.0,5.0,0.05892338,0.07085435,0.06428294,0.47272563,1.5697699
1253,169.0,5.0,0.058669154,0.07057583,0.06403177,0.47357064,1.5714593
1254,170.0,5.0,0.05841953,0.07030217,0.06378426,0.47440368,1.5731236
1255,171.0,5.0,0.05817441,0.07003331,0.06354026,0.47522497,1.5747632
1256,172.0,5.0,0.057933684,0.06976898,0.06329969,0.47603488,1.576379
1257,173.0,5.0,0.05769719,0.06950918,0.06306253,0.47683376,1.5779715
1258,174.0,5.0,0.057464898,0.06925379,0.06282861,0.47762176,1.5795416
1259,175.0,5.0,0.057236604,0.06900266,0.06259786,0.47839946,1.58109
1260,176.0,5.0,0.05701233,0.06875573,0.062370256,0.47916692,1.5826169
1261,177.0,5.0,0.056791913,0.06851296,0.062145762,0.47992462,1.584123
1262,178.0,5.0,0.056575254,0.068274185,0.061924204,0.4806728,1.5856091
1263,179.0,5.0,0.056362238,0.06803928,0.061705545,0.48141164,1.5870758
1264,180.0,5.0,0.056152854,0.067808226,0.06148977,0.48214132,1.5885233
1265,181.0,5.0,0.055946983,0.06758095,0.061276823,0.4828623,1.5899523
1266,182.0,5.0,0.05574446,0.067357376,0.06106662,0.4835748,1.5913637
1267,183.0,5.0,0.055545367,0.067137316,0.060859144,0.48427886,1.5927573
1268,184.0,5.0,0.055349488,0.06692086,0.060654335,0.48497498,1.594134
1269,185.0,5.0,0.05515681,0.06670782,0.06045215,0.48566306,1.5954939
1270,186.0,5.0,0.054967225,0.06649822,0.060252592,0.4863436,1.5968376
1271,187.0,5.0,0.05478064,0.06629187,0.0600555,0.4870165,1.5981656
1272,188.0,5.0,0.054597106,0.066088825,0.05986102,0.48768207,1.5994781
1273,189.0,5.0,0.054416396,0.06588893,0.059668988,0.48834062,1.6007758
1274,190.0,5.0,0.05423857,0.0656922,0.05947943,0.48899218,1.6020586
1275,191.0,5.0,0.054063477,0.065498516,0.059292324,0.48963675,1.6033272
1276,192.0,5.0,0.05389108,0.06530787,0.059107646,0.4902748,1.6045814
1277,193.0,5.0,0.053721372,0.06512022,0.058925338,0.49090612,1.6058222
1278,194.0,5.0,0.053554226,0.0649354,0.058745414,0.49153125,1.6070491
1279,195.0,5.0,0.05338964,0.0647535,0.05856791,0.49214995,1.608263
1280,196.0,5.0,0.053227495,0.064574346,0.05839266,0.49276263,1.609464
1281,197.0,5.0,0.053067766,0.064397916,0.05821976,0.49336916,1.6106526
1282,198.0,5.0,0.0529104,0.06422426,0.05804918,0.49396977,1.6118282
1283,199.0,5.0,0.052755363,0.06405321,0.057880938,0.49456453,1.6129917
1284,200.0,5.0,0.05260256,0.063884765,0.05771493,0.49515346,1.6141434
1285,201.0,5.0,0.052452017,0.063718885,0.057551228,0.4957369,1.6152829
1286,202.0,5.0,0.052303594,0.063555524,0.05738978,0.4963146,1.6164107
1287,203.0,5.0,0.052157328,0.063394666,0.057230636,0.4968869,1.617527
1288,204.0,5.0,0.052013144,0.06323621,0.057073727,0.49745363,1.618632
1289,205.0,5.0,0.051870994,0.06308009,0.05691906,0.49801514,1.6197257
1290,206.0,5.0,0.05173081,0.06292637,0.05676665,0.49857134,1.6208084
1291,207.0,5.0,0.051592626,0.06277493,0.056616463,0.49912208,1.6218797
1292,208.0,5.0,0.051456306,0.06262578,0.056468494,0.49966773,1.6229407
1293,209.0,5.0,0.051321916,0.062478837,0.056322783,0.5002084,1.6239908
1294,210.0,5.0,0.051189367,0.062334117,0.056179293,0.5007436,1.6250302
1295,211.0,5.0,0.051058613,0.062191557,0.056037992,0.50127405,1.6260592
1296,212.0,5.0,0.050929658,0.06205107,0.05589892,0.5017994,1.6270777
1297,213.0,5.0,0.050802413,0.06191269,0.055762015,0.50231963,1.6280857
1298,214.0,5.0,0.050676905,0.061776366,0.055627353,0.50283504,1.6290838
1299,215.0,5.0,0.05055304,0.061642032,0.055494845,0.5033455,1.6300715
1300,216.0,5.0,0.05043089,0.061509732,0.05536457,0.503851,1.6310493
1301,217.0,5.0,0.050310332,0.061379347,0.05523643,0.5043516,1.6320168
1302,218.0,5.0,0.05019136,0.061250884,0.05511047,0.50484735,1.6329743
1303,219.0,5.0,0.050073996,0.061124388,0.054986678,0.50533825,1.6339222
1304,220.0,5.0,0.04995815,0.060999673,0.054865047,0.5058243,1.63486
1305,221.0,5.0,0.049843844,0.060876843,0.054745555,0.50630563,1.6357882
1306,222.0,5.0,0.049731,0.060755823,0.054628186,0.5067822,1.6367065
1307,223.0,5.0,0.049619664,0.060636554,0.054512948,0.507254,1.6376156
1308,224.0,5.0,0.049509812,0.06051905,0.054399863,0.50772107,1.6385144
1309,225.0,5.0,0.049401376,0.060403284,0.054288834,0.5081833,1.6394042
1310,226.0,5.0,0.049294364,0.060289238,0.05417992,0.5086409,1.6402844
1311,227.0,5.0,0.04918873,0.060176883,0.054073118,0.50909376,1.6411549
1312,228.0,5.0,0.049084477,0.060066152,0.05396834,0.50954187,1.6420163
1313,229.0,5.0,0.048981614,0.05995706,0.05386567,0.5099854,1.6428684
1314,230.0,5.0,0.04888009,0.059849586,0.053764947,0.5104243,1.643711
1315,231.0,5.0,0.04877993,0.059743676,0.05366628,0.5108584,1.6445446
1316,232.0,5.0,0.048681103,0.059639398,0.053569607,0.5112879,1.6453692
1317,233.0,5.0,0.048583537,0.059536647,0.053474978,0.511713,1.6461846
1318,234.0,5.0,0.04848732,0.05943535,0.053382218,0.51213324,1.6469909
1319,235.0,5.0,0.048392355,0.059335705,0.053291477,0.51254904,1.6477882
1320,236.0,5.0,0.048298683,0.059237484,0.053202637,0.51296026,1.6485766
1321,237.0,5.0,0.04820627,0.059140716,0.05311571,0.5133668,1.6493564
1322,238.0,5.0,0.048115116,0.05904543,0.053030677,0.513769,1.6501275
1323,239.0,5.0,0.048025183,0.058951575,0.0529475,0.5141665,1.6508895
1324,240.0,5.0,0.047936507,0.05885915,0.052866153,0.51455957,1.6516432
1325,241.0,5.0,0.047849033,0.05876818,0.05278662,0.51494825,1.6523886
1326,242.0,5.0,0.04776285,0.058678526,0.052708857,0.51533234,1.6531253
1327,243.0,5.0,0.047677822,0.05859029,0.052632906,0.51571196,1.6538535
1328,244.0,5.0,0.04759404,0.058503408,0.052558653,0.51608735,1.6545736
1329,245.0,5.0,0.047511443,0.05841792,0.05248616,0.5164581,1.655285
1330,246.0,5.0,0.047429994,0.05833373,0.05241526,0.5168246,1.655989
1331,247.0,5.0,0.04734977,0.058250863,0.05234608,0.51718694,1.6566848
1332,248.0,5.0,0.047270782,0.058169354,0.052278534,0.51754475,1.6573724
1333,249.0,5.0,0.047192924,0.058089126,0.052212574,0.5178984,1.6580523
1334,250.0,5.0,0.04711622,0.058010157,0.052148186,0.5182477,1.6587244
1335,251.0,5.0,0.047040723,0.057932463,0.052085306,0.51859283,1.659389
1336,252.0,5.0,0.046966393,0.05785607,0.052023984,0.5189338,1.660046
1337,253.0,5.0,0.046893246,0.05778094,0.051964156,0.5192706,1.6606954
1338,254.0,5.0,0.046821207,0.057707008,0.05190572,0.51960313,1.6613374
1339,255.0,5.0,0.046750393,0.057634395,0.05184882,0.5199317,1.6619722
1340,256.0,5.0,0.04668066,0.05756295,0.05179318,0.5202563,1.6626002
1341,257.0,5.0,0.046612106,0.057492767,0.05173897,0.5205767,1.6632209
1342,258.0,5.0,0.04654472,0.05742378,0.051686104,0.5208931,1.6638343
1343,259.0,5.0,0.046478473,0.05735602,0.05163455,0.5212057,1.6644412
1344,260.0,5.0,0.046413377,0.05728938,0.05158422,0.5215143,1.6650413
1345,261.0,5.0,0.0463494,0.057223957,0.051535115,0.521819,1.6656348
1346,262.0,5.0,0.04628659,0.057159778,0.05148729,0.52212006,1.6662217
1347,263.0,5.0,0.0462249,0.057096686,0.051440567,0.5224172,1.6668025
1348,264.0,5.0,0.046164356,0.057034794,0.051395036,0.5227106,1.6673768
1349,265.0,5.0,0.04610493,0.056974035,0.051350646,0.52300036,1.667945
1350,266.0,5.0,0.04604664,0.05691446,0.051307306,0.52328646,1.6685072
1351,267.0,5.0,0.045989476,0.056856047,0.05126507,0.5235689,1.6690632
1352,268.0,5.0,0.045933448,0.056798723,0.051223844,0.52384764,1.6696135
1353,269.0,5.0,0.045878526,0.056742508,0.051183604,0.5241231,1.670158
1354,270.0,5.0,0.04582469,0.056687403,0.051144302,0.5243949,1.6706971
1355,271.0,5.0,0.04577203,0.056633513,0.051106058,0.5246634,1.6712307
1356,272.0,5.0,0.045720458,0.056580644,0.05106864,0.52492833,1.6717585
1357,273.0,5.0,0.04567001,0.05652893,0.05103214,0.52519006,1.6722813
1358,274.0,5.0,0.04562064,0.056478288,0.05099654,0.52544844,1.6727991
1359,275.0,5.0,0.045572363,0.05642872,0.05096171,0.5257035,1.6733114
1360,276.0,5.0,0.04552523,0.0563802,0.050927706,0.5259555,1.6738191
1361,277.0,5.0,0.04547913,0.0563328,0.050894484,0.5262043,1.6743219
1362,278.0,5.0,0.045434173,0.056286503,0.050862066,0.52645,1.6748198
1363,279.0,5.0,0.045390233,0.056241136,0.050830316,0.5266925,1.6753131
1364,280.0,5.0,0.04534743,0.05619694,0.05079934,0.526932,1.6758019
1365,281.0,5.0,0.0453057,0.056153823,0.050769083,0.5271687,1.6762863
1366,282.0,5.0,0.04526501,0.056111608,0.050739378,0.5274024,1.6767665
1367,283.0,5.0,0.04522543,0.056070533,0.050710395,0.5276332,1.6772424
1368,284.0,5.0,0.045186833,0.05603039,0.050681934,0.52786124,1.6777143
1369,285.0,5.0,0.04514934,0.055991355,0.050654195,0.5280864,1.6781821
1370,286.0,5.0,0.045112874,0.055953335,0.05062697,0.5283089,1.678646
1371,287.0,5.0,0.045077443,0.05591626,0.050600298,0.5285287,1.6791056
1372,288.0,5.0,0.045043044,0.055880178,0.05057417,0.52874583,1.679562
1373,289.0,5.0,0.045009695,0.055845145,0.05054859,0.52896035,1.6800143
1374,290.0,5.0,0.044977322,0.05581102,0.050523445,0.52917236,1.6804637
1375,291.0,5.0,0.044946004,0.055777926,0.05049882,0.5293819,1.6809093
1376,292.0,5.0,0.044915654,0.05574577,0.050474666,0.52958894,1.6813513
1377,293.0,5.0,0.044886276,0.055714596,0.05045095,0.5297936,1.6817902
1378,294.0,5.0,0.044857904,0.055684354,0.050427653,0.529996,1.6822262
1379,295.0,5.0,0.044830505,0.05565505,0.05040481,0.5301958,1.6826586
1380,296.0,5.0,0.044804066,0.055626635,0.050382283,0.5303935,1.683088
1381,297.0,5.0,0.04477863,0.055599194,0.05036021,0.5305889,1.6835147
1382,298.0,5.0,0.044754047,0.055572648,0.050338462,0.5307821,1.6839383
1383,299.0,5.0,0.044730462,0.055547025,0.05031707,0.5309732,1.684359
1384,300.0,5.0,0.044707775,0.05552229,0.05029604,0.5311621,1.684777
1385,301.0,5.0,0.04468599,0.055498365,0.050275307,0.53134906,1.6851925
1386,302.0,5.0,0.04466509,0.055475403,0.050254904,0.53153396,1.6856049
1387,303.0,5.0,0.044645138,0.055453252,0.05023484,0.53171676,1.6860152
1388,304.0,5.0,0.044625998,0.05543192,0.050215,0.5318978,1.686423
1389,305.0,5.0,0.04460775,0.055411514,0.050195508,0.5320766,1.6868283
1390,306.0,5.0,0.044590358,0.05539191,0.050176255,0.53225386,1.687231
1391,307.0,5.0,0.044573788,0.055373084,0.050157256,0.5324291,1.6876316
1392,308.0,5.0,0.044558045,0.055355113,0.05013849,0.53260255,1.6880298
1393,309.0,5.0,0.044543102,0.05533788,0.05011999,0.5327743,1.6884259
1394,310.0,5.0,0.044528976,0.055321474,0.050101712,0.53294426,1.6888198
1395,311.0,5.0,0.044515647,0.055305842,0.05008366,0.5331127,1.6892115
1396,312.0,5.0,0.044503067,0.055290956,0.0500658,0.53327924,1.6896012
1397,313.0,5.0,0.044491235,0.055276837,0.05004815,0.5334443,1.6899887
1398,314.0,5.0,0.04448013,0.055263396,0.05003067,0.53360766,1.6903745
1399,315.0,5.0,0.044469744,0.055250708,0.050013438,0.53376955,1.6907583
1400,316.0,5.0,0.044460118,0.055238742,0.04999633,0.5339298,1.6911402
1401,317.0,5.0,0.044451155,0.055227462,0.04997944,0.5340886,1.6915199
1402,318.0,5.0,0.044442814,0.055216845,0.049962714,0.53424585,1.6918979
1403,319.0,5.0,0.044435203,0.05520687,0.049946107,0.5344018,1.6922742
1404,320.0,5.0,0.04442823,0.055197593,0.04992971,0.5345562,1.6926485
1405,321.0,5.0,0.04442186,0.055188876,0.04991339,0.5347092,1.6930213
1406,322.0,5.0,0.04441607,0.05518085,0.049897246,0.5348609,1.6933924
1407,323.0,5.0,0.044410918,0.05517341,0.04988125,0.5350112,1.6937615
1408,324.0,5.0,0.044406343,0.05516659,0.049865387,0.5351602,1.6941289
1409,325.0,5.0,0.044402312,0.055160288,0.049849607,0.53530794,1.6944948
1410,326.0,5.0,0.044398777,0.05515452,0.049833894,0.53545433,1.694859
1411,327.0,5.0,0.044395793,0.055149343,0.049818393,0.5355996,1.6952215
1412,328.0,5.0,0.04439334,0.055144686,0.049802974,0.5357434,1.695582
1413,329.0,5.0,0.04439133,0.05514053,0.049787603,0.53588617,1.6959418
1414,330.0,5.0,0.04438981,0.055136856,0.049772374,0.5360276,1.696299
1415,331.0,5.0,0.04438872,0.055133667,0.049757197,0.5361679,1.6966549
1416,332.0,5.0,0.044388052,0.055130947,0.049742125,0.53630704,1.6970093
1417,333.0,5.0,0.04438779,0.055128638,0.04972714,0.5364451,1.697362
1418,334.0,5.0,0.04438797,0.05512682,0.04971222,0.536582,1.6977134
1419,335.0,5.0,0.044388443,0.055125292,0.04969737,0.5367178,1.6980627
1420,336.0,5.0,0.044389278,0.055124234,0.04968252,0.53685236,1.6984106
1421,337.0,5.0,0.044390462,0.055123556,0.049667835,0.5369859,1.6987568
1422,338.0,5.0,0.044391997,0.05512316,0.04965312,0.5371183,1.6991014
1423,339.0,5.0,0.044393767,0.05512313,0.04963851,0.53724974,1.6994444
1424,340.0,5.0,0.044395816,0.055123452,0.0496239,0.5373801,1.6997858
1425,341.0,5.0,0.044398125,0.05512401,0.049609303,0.5375093,1.7001253
1426,342.0,5.0,0.044400644,0.05512486,0.049594775,0.5376375,1.7004632
1427,343.0,5.0,0.044403378,0.055125985,0.04958027,0.53776467,1.7007995
1428,344.0,5.0,0.044406332,0.05512731,0.04956578,0.53789085,1.7011341
1429,345.0,5.0,0.044409424,0.05512887,0.049551263,0.53801596,1.701467
1430,346.0,5.0,0.04441268,0.055130642,0.049536824,0.53813994,1.701798
1431,347.0,5.0,0.044416048,0.0551326,0.049522378,0.538263,1.7021276
1432,348.0,5.0,0.04441955,0.055134695,0.049507894,0.53838503,1.7024552
1433,349.0,5.0,0.044423103,0.055136938,0.049493402,0.5385061,1.7027808
1434,350.0,5.0,0.04442677,0.055139292,0.04947891,0.538626,1.7031046
1435,351.0,5.0,0.044430412,0.05514172,0.049464375,0.53874516,1.7034267
1436,352.0,5.0,0.04443416,0.05514429,0.049449846,0.538863,1.7037467
1437,353.0,5.0,0.044437893,0.055146914,0.04943528,0.53898,1.704065
1438,354.0,5.0,0.04444159,0.055149574,0.049420655,0.5390959,1.7043813
1439,355.0,5.0,0.044445246,0.055152234,0.049405992,0.5392107,1.7046953
1440,356.0,5.0,0.0444489,0.055154886,0.049391277,0.53932464,1.7050079
1441,357.0,5.0,0.04445243,0.05515756,0.049376518,0.5394374,1.705318
1442,358.0,5.0,0.04445588,0.05516016,0.04936164,0.53954935,1.7056261
1443,359.0,5.0,0.044459242,0.05516271,0.04934673,0.53966016,1.7059323
1444,360.0,5.0,0.04446239,0.055165123,0.049331684,0.53976977,1.706236
1445,0.0,5.0,0.6210221,0.040560555,0.00054757856,0.003349362,0.0058421046
1446,1.0,5.0,0.6136361,0.047402117,0.0010605063,0.0034158044,0.013935879
1447,2.0,5.0,0.60597825,0.054386076,0.0016880091,0.0034917872,0.02242285
